desertionNo,kindNm,age,sexCd,neuterYn,specialMark,careNm,careAddr,careTel,processState,age_group,species
448538202600085,믹스견,2021(년생),M,U,"황색흰색,순함,심장사상충양성",양산시 동물보호센터,경상남도 양산시 동면 양산대로 618  양산시 농업기술센터,055-392-5669,보호중,성체,dog
448535202600145,믹스견,2026(년생),F,U,"김해시-132, 3개월미만 추정",(사)동물보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,051-971-6208,보호중,새끼,dog
448535202600144,믹스견,2022(년생),F,U,김해시-131,(사)동물보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,051-971-6208,보호중,성체,dog
447509202600095,믹스견,2019(년생),F,N,"수로에 빠져 있었음, 파란색 목걸이 착용 중",영주시 동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,054-631-3997,보호중,성체,dog
447509202600094,믹스견,2017(년생),M,N,"은색쇠사슬 착용중, 밖에 돌아다닌지 오래 되어 보임",영주시 동물보호센터,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,054-631-3997,보호중,노령,dog
446501202600081,믹스견,2026(60일미만)(년생),M,N,"빈 집에서 태어난 유기자견, 보호 필요",신안군유기동물보호소,전라남도 무안군 삼향읍 석매길 36  ,010-9678-9966,보호중,새끼,dog
446501202600080,믹스견,2026(60일미만)(년생),M,N,보호와 관리가 필요한 유기자견,신안군유기동물보호소,전라남도 무안군 삼향읍 석매길 36  ,010-9678-9966,보호중,새끼,dog
446501202600079,믹스견,2026(60일미만)(년생),M,N,"검정색 귀, 입 부분 검정색 털, 쫑긋한 귀",신안군유기동물보호소,전라남도 무안군 삼향읍 석매길 36  ,010-9678-9966,보호중,새끼,dog
446501202600078,믹스견,2026(60일미만)(년생),F,N,관리가 필요한 젖먹이 자견,신안군유기동물보호소,전라남도 무안군 삼향읍 석매길 36  ,010-9678-9966,보호중,새끼,dog
446501202600077,믹스견,2026(60일미만)(년생),F,N,"보호가 필요한 유기자견, 쫑긋한 귀",신안군유기동물보호소,전라남도 무안군 삼향읍 석매길 36  ,010-9678-9966,보호중,새끼,dog
446501202600076,믹스견,2026(60일미만)(년생),F,N,모견과 함께 구조된 유기자견,신안군유기동물보호소,전라남도 무안군 삼향읍 석매길 36  ,010-9678-9966,보호중,새끼,dog
446501202600075,믹스견,2024(년생),F,N,"마을을 배회하는 유기견, 쫑긋한 귀, 빨간색 코",신안군유기동물보호소,전라남도 무안군 삼향읍 석매길 36  ,010-9678-9966,보호중,성체,dog
445468202600457,믹스견,2026(년생),F,N,생후3개월정도로 통통하고 순하며 사람을 잘따름,익산유기동물보호소,전북특별자치도 익산시 삼기면 황금로 342-17  ,063-855-1214,보호중,새끼,dog
445468202600456,믹스견,2026(년생),F,N,생후3개월정도로 통통하며 순하고 사람을 잘따름,익산유기동물보호소,전북특별자치도 익산시 삼기면 황금로 342-17  ,063-855-1214,보호중,새끼,dog
445468202600455,믹스견,2026(년생),M,N,생후3개월정도 되었으며 초록 방울?게 착용함. 순하고 사람을 잘따름,익산유기동물보호소,전북특별자치도 익산시 삼기면 황금로 342-17  ,063-855-1214,보호중,새끼,dog
445468202600454,믹스견,2026(년생),M,N,생후 3개월정도된 믹스이며 순하고 사람을 잘따름,익산유기동물보호소,전북특별자치도 익산시 삼기면 황금로 342-17  ,063-855-1214,보호중,새끼,dog
445467202600357,포메라니안,2018(년생),F,U,8살추정 순함 칩x  빨간옷 착용,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,노령,dog
444452202600406,기타축종,2026(년생),Q,U,"26-406호(관리)87호(공고)/경골,비골 골절/대퇴골 복합골절",아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,041-530-6200,종료(안락사),새끼,dog
444452202600402,포메라니안,2022(년생),F,N,26-402호(관리)85호(공고)/칩 있음,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,041-530-6200,종료(반환),성체,dog
444452202600401,믹스묘,2026(년생),F,U,26-401호(관리)84호(공고)/이송중 자연사,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,041-530-6200,종료(자연사),새끼,cat
442430202600030,잉글리쉬 세터,2016(년생),F,U,사람을 좋아하며 순함,철원군,강원도 철원군 동송읍 장흥로 311  ,033-450-5394,보호중,노령,dog
442430202600029,잉글리쉬 세터,2014(년생),M,U,사람을 좋아하며 순함,철원군,강원도 철원군 동송읍 장흥로 311  ,033-450-5394,보호중,노령,dog
442425202600022,믹스견,2026(년생),M,U,온순함,홍천군유기동물보호소,"강원도 홍천군 화촌면 둔덕이길 68 (화촌면, 홍천군유기동물보호센터) ",033-434-9435,보호중,새끼,dog
442423202600083,믹스견,2015(년생),M,Y,빨간색목줄착용,속초시유기동물보호소,강원도 속초시 하도문길 103 (대포동) ,033-636-2519,종료(반환),노령,dog
442419202600094,믹스견,2023(년생),F,N,"방울달린 목줄착용, 콧등 상처",원주시동물보호센터,강원특별자치도 원주시 호저면 칠봉로 109-17  ,033-731-1119,보호중,성체,dog
430368202600068,웰시 코기 카디건,2023(년생),M,U,.,대전동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,042-270-7239,보호중,성체,dog
430364202600147,믹스견,2025(년생),M,U,없음,대전동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,042-270-7239,종료(반환),새끼,dog
428356202600162,포메라니안,2019(년생),M,Y,"반환 예정, 깨끗하고 향기남, 혀가 나와있음, 너무 얌전하고 착함",가정동물병원,인천광역시 서구 가정로 346 (가정동) ,032-575-0833,종료(반환),성체,dog
428355202600048,스피츠,2016(년생),F,N,우측눈 백내장증상있슴,신영재동물병원,인천광역시 계양구 장제로 923 (병방동) ,032-552-0075,보호중,노령,dog
428355202600047,포메라니안,2015(년생),F,N,"우측눈 적출수술된 상태,폼피츠",신영재동물병원,인천광역시 계양구 장제로 923 (병방동) ,032-552-0075,보호중,노령,dog
428354202600182,한국 고양이,2024(년생),F,N,앞발 만성  골절,늘푸른동물병원,인천광역시 부평구 후정동로 60 (삼산동) ,032-507-0075,보호중,성체,cat
428354202600181,한국 고양이,2025(년생),M,N,허리에 전선줄 꼬임,늘푸른동물병원,인천광역시 부평구 후정동로 60 (삼산동) ,032-507-0075,보호중,새끼,cat
428351202600107,한국 고양이,2024(년생),F,N,새끼 분만 후 질탈있고 탈진상태임 ,경동동물병원,인천광역시 중구 개항로 68 (경동) ,032-765-9988,보호중,성체,cat
428351202600106,휘펫,2021(년생),M,N,비교적 양호한것으로 사료됨(사진의 오른쪽),경동동물병원,인천광역시 중구 개항로 68 (경동) ,032-765-9988,종료(반환),성체,dog
428351202600105,휘펫,2015(년생),F,N,비교적 양호한것으로 사료됨(사진의 왼쪽),경동동물병원,인천광역시 중구 개항로 68 (경동) ,032-765-9988,종료(반환),노령,dog
427348202600206,푸들,2024(년생),M,Y,미용되어 있는 상태,119동물병원,대구광역시 달성군 다사읍 달구벌대로 893 (다사읍) ,070-8028-1195,보호중,성체,dog
427345202600099,믹스견,2018(년생),F,N,검정 전선줄 바슷한 목줄 착용,대구유기동물보호협회,대구광역시 동구 금강로 151-13 (금강동) ,053-964-6258,종료(반환),노령,dog
426329202600083,한국 고양이,2026(60일미만)(년생),F,N,사고의심 기립불능,동물보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,051-971-6208,보호중,새끼,cat
426328202600009,믹스견,2019(년생),M,N,"온순함, 갈색한스 착용",부산동물보호센터,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,051-832-7119,보호중,성체,dog
411320202600122,한국 고양이,2024(년생),M,N,좌측옆구리열상 좌측전후지발가락괴사 교통사고추정,디아크 동물종합병원,서울특별시 동작구 장승배기로27길 18 (노량진동) 1층,02-816-7582,보호중,성체,cat
445468202600459,믹스견,2026(60일미만)(년생),F,N,생후 일주일정도 되었음,익산유기동물보호소,전북특별자치도 익산시 삼기면 황금로 342-17  ,063-855-1214,보호중,새끼,dog
445468202600458,믹스견,2026(60일미만)(년생),F,N,생후 일주일정도 되었음,익산유기동물보호소,전북특별자치도 익산시 삼기면 황금로 342-17  ,063-855-1214,보호중,새끼,dog
448567202600304,기타,2022(년생),F,N,"바깥 생활을 오래한 거 같음, 털 뭉침이 많이 심함, 미용 후 사진, 호기심 많고 밝음",창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,보호중,성체,dog
448567202600303,말티즈,2016(년생),M,N,"10살이상 노견, 살짝 혀가 나온게 넘 귀여움, 발목은 미용되어 있음",창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,보호중,노령,dog
448567202600302,말티즈,2016(년생),M,Y,"내장칩 등록, 보호자분과 연락됨",창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,종료(반환),노령,dog
448537202600265,믹스견,2021(년생),M,N,순함,거제시동물보호센터,경상남도 거제시 사등면 두동로1길 107  거제시동물보호센터,055-639-6368,보호중,성체,dog
448536202600162,믹스견,2026(년생),M,N,심한 피부병으로 진료 필요,밀양시 동물보호센터,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,070-4113-7288,보호중,새끼,dog
448536202600161,믹스견,2026(년생),M,N,"수제비 귀, 겁이 많지만 순함",밀양시 동물보호센터,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,070-4113-7288,보호중,새끼,dog
448536202600160,믹스견,2026(년생),F,N,"골격이 큰게 매력적, 매우 순함",밀양시 동물보호센터,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,070-4113-7288,보호중,새끼,dog
448536202600159,믹스견,2026(년생),F,N,"매력적인 털, 매우 순함",밀양시 동물보호센터,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,070-4113-7288,보호중,새끼,dog
448536202600158,라브라도 리트리버,2022(년생),M,N,"라브라도 리트리버로 추정, 애교쟁이",밀양시 동물보호센터,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,070-4113-7288,보호중,성체,dog
447513202600256,믹스견,2026(년생),F,N,"생후 70일령 추정, 인근 동네에서 발견하여 구조",경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,새끼,dog
447513202600255,믹스견,2024(년생),F,N,인근 동네에서 배회하여 포획구조,경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,성체,dog
447513202600254,믹스견,2026(년생),M,N,인근 동네에서 발견하여 구조,경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,새끼,dog
447513202600253,믹스견,2024(년생),F,N,인근 동네에서 배회하여 포획구조,경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,성체,dog
447513202600252,믹스견,2024(년생),F,N,"인근 골프장 안으로 들어오하서 구조, 내장형 이식칩이 있으나 미등록되어있음",경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,성체,dog
447513202600251,저먼 셰퍼드 독,2015(년생),M,N,인근 도로에서 배회하여 구조,경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,종료(반환),노령,dog
447513202600250,한국 고양이,2025(년생),F,N,"교통사고로 인한 천장골 골절, 거동이 불편해 보임",경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,새끼,cat
447502202600172,믹스견,2026(년생),M,N,"6~7개월추정,겁이 많고 경계심이 있음 지금 당장은 만질 수 없음 친해지기 까지 시간이 필요할뜻함",(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,보호중,새끼,dog
447502202600171,믹스견,2025(년생),M,N,"1세추정,온순하고 사람에게 친근함,만질 수 있음,목테를 착용하고 있었음,검정털에 가슴흰털보유!",(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,보호중,새끼,dog
447502202600170,한국 고양이,2023(년생),M,Y,"옆구리 쪽에 상처가나서 고름 나오는 중,하네스를 착용하고 있음,얌전하고 사람 좋아함",(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,보호중,성체,cat
447502202600169,믹스견,2020(년생),F,Y,"내장칩 확인되었고, 견주분 연락 시도중, 조심성이 많은 얌전한 아이,",(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,보호중,성체,dog
447502202600168,라이카,2022(년생),F,U,"포획틀구조, 늑대가 나타났다고 소동을 일으킨 여리여리????소심한 아이, 라이카인가 울프독인가...",(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,보호중,성체,dog
446496202600101,믹스견,2025(년생),F,U,경계심,학교임시동물보호센터,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,010-5649-3435,보호중,새끼,dog
446488202600063,믹스견,2026(년생),F,N,검정색과 짙은 회색이 어울어진 강아지로 귀가 쫑긋 세워짐 ,고흥군임시보호센터,"전라남도 고흥군 포두면 우주로 607 (포두면, 소매점) ",010-3625-1447,보호중,새끼,dog
446488202600062,믹스견,2026(60일미만)(년생),F,N,얼굴은 검정 몸은 회색 계열인 강아지로 순진해 보이는 모습임 ,고흥군임시보호센터,"전라남도 고흥군 포두면 우주로 607 (포두면, 소매점) ",010-3625-1447,보호중,새끼,dog
