desertionNo,kindNm,age,sexCd,neuterYn,specialMark,careNm,careAddr,careTel,processState,age_group,species
4.45479E+14,믹스견,2026(60일미만)(년생),M,N,어린 나이에도 온순하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,부안군 동물보호센터,전북특별자치도 부안군 주산면 주산로 369  부안군 동물보호센터,063-580-4445,보호중,새끼,dog
4.45479E+14,믹스견,2026(60일미만)(년생),F,N,호기심 왕성한 새끼로 예민하고 낯선 사람을 경계함. 혼자만의 공간을 선호함.,부안군 동물보호센터,전북특별자치도 부안군 주산면 주산로 369  부안군 동물보호센터,063-580-4445,보호중,새끼,dog
4.45479E+14,믹스견,2026(60일미만)(년생),F,N,호기심 왕성한 새끼로 경계심이 있으나 천천히 마음을 열어감. 혼자 있는 것을 무서워함.,부안군 동물보호센터,전북특별자치도 부안군 주산면 주산로 369  부안군 동물보호센터,063-580-4445,보호중,새끼,dog
4.45479E+14,믹스견,2026(60일미만)(년생),F,N,아직 어리지만 온순하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,부안군 동물보호센터,전북특별자치도 부안군 주산면 주산로 369  부안군 동물보호센터,063-580-4445,보호중,새끼,dog
4.45479E+14,믹스견,2026(60일미만)(년생),F,N,아직 어리지만 예민하고 낯선 사람을 경계함. 혼자만의 공간을 선호함.,부안군 동물보호센터,전북특별자치도 부안군 주산면 주산로 369  부안군 동물보호센터,063-580-4445,보호중,새끼,dog
4.45479E+14,믹스견,2022(년생),F,N,온순하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,부안군 동물보호센터,전북특별자치도 부안군 주산면 주산로 369  부안군 동물보호센터,063-580-4445,보호중,성체,dog
4.4547E+14,믹스견,2026(60일미만)(년생),M,N,쉬엽고 순한 성격을 가진 강아지 입니다.,인월동물병원,전북특별자치도 남원시 인월면 인월로 64  ,063-636-2873,보호중,새끼,dog
4.4547E+14,믹스견,2026(60일미만)(년생),M,N,쉬엽고 순한 성격을 가진 강아지 입니다.,인월동물병원,전북특별자치도 남원시 인월면 인월로 64  ,063-636-2873,보호중,새끼,dog
4.4547E+14,믹스견,2026(60일미만)(년생),M,N,활발하고 앙칼진 목소리를 가지고 있는 귀여운 강아지 입니다.,인월동물병원,전북특별자치도 남원시 인월면 인월로 64  ,063-636-2873,보호중,새끼,dog
4.4547E+14,믹스견,2026(60일미만)(년생),M,N,순해서 사람을 잘 따르는 귀여운 강아지 입니다.,인월동물병원,전북특별자치도 남원시 인월면 인월로 64  ,063-636-2873,보호중,새끼,dog
4.4547E+14,믹스견,2026(60일미만)(년생),F,N,순해서 사람을 잘 따르는 귀여운 강아지 입니다.,인월동물병원,전북특별자치도 남원시 인월면 인월로 64  ,063-636-2873,보호중,새끼,dog
4.4547E+14,믹스견,2025(년생),M,N,호기심 왕성한 새끼로 활발하고 에너지가 넘침. 낯선 환경에도 호기심이 많음.,하나동물병원,전북특별자치도 남원시 왕정동 67 ,063-634-7582,보호중,새끼,dog
4.4547E+14,믹스견,2026(60일미만)(년생),M,N,활발하고 적극적이라서 친해지기 쉬운 강아지 입니다.,하나동물병원,전북특별자치도 남원시 왕정동 67 ,063-634-7582,보호중,새끼,dog
4.4547E+14,믹스견,2026(60일미만)(년생),M,N,겁이 많고 소심해 귀여운 강아지 입니다.,하나동물병원,전북특별자치도 남원시 왕정동 67 ,063-634-7582,보호중,새끼,dog
4.4547E+14,믹스견,2026(60일미만)(년생),F,N,겁이 많고 소심해 귀여운 강아지 입니다.,하나동물병원,전북특별자치도 남원시 왕정동 67 ,063-634-7582,보호중,새끼,dog
4.4547E+14,믹스견,2026(60일미만)(년생),F,N,겁은 많지만 활발한 강아지 입니다.,하나동물병원,전북특별자치도 남원시 왕정동 67 ,063-634-7582,보호중,새끼,dog
4.4547E+14,믹스견,2026(60일미만)(년생),F,N,아직 어리지만 예민하고 낯선 사람을 경계함. 혼자만의 공간을 선호함.,하나동물병원,전북특별자치도 남원시 왕정동 67 ,063-634-7582,보호중,새끼,dog
4.4547E+14,믹스견,2026(60일미만)(년생),F,N,순해 사람을 잘 따라 금방 친해질 수 있는 강아지 입니다.,하나동물병원,전북특별자치도 남원시 왕정동 67 ,063-634-7582,보호중,새끼,dog
4.4547E+14,믹스견,2026(60일미만)(년생),M,N,호기심 왕성한 새끼로 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,하나동물병원,전북특별자치도 남원시 왕정동 67 ,063-634-7582,보호중,새끼,dog
4.4547E+14,믹스견,2026(60일미만)(년생),M,N,작고 소심해 사람을 잘 따르는 성격의 강아지 입니다.,하나동물병원,전북특별자치도 남원시 왕정동 67 ,063-634-7582,보호중,새끼,dog
4.45469E+14,믹스견,2022(년생),F,N,약간의 경계심있음,정읍시 동물보호소,전북특별자치도 정읍시 2산단5길 37-1 (하북동) ,063-535-6295,보호중,성체,dog
4.45468E+14,믹스견,2018(년생),M,N,"빨간 목테 착용, 사람을 매우 좋아함. 내장칩이 있어 연락 예정",익산유기동물보호소,전북특별자치도 익산시 삼기면 황금로 342-17  ,063-855-1214,보호중,노령,dog
4.45468E+14,믹스견,2025(년생),F,N,아직 어리지만 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,익산유기동물보호소,전북특별자치도 익산시 삼기면 황금로 342-17  ,063-855-1214,보호중,새끼,dog
4.45468E+14,믹스견,2022(년생),F,N,겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,익산유기동물보호소,전북특별자치도 익산시 삼기면 황금로 342-17  ,063-855-1214,보호중,성체,dog
4.45464E+14,믹스견,2019(년생),F,U,독립적이고 자기 의사 표현이 강함. 한 번 마음을 열면 충실함.,박영재동물병원,전라북도 전주시 완산구 전주천서로 111 (서서학동) ,063-284-7774,보호중,성체,dog
4.45464E+14,믹스견,2021(년생),Q,U,겁이 많고 경계심이 있음,효자동물병원,전라북도 전주시 완산구 백제대로 121 (효자동1가) ,063-224-6672,보호중,성체,dog
4.45464E+14,한국 고양이,2026(60일미만)(년생),F,N,호기심 왕성한 새끼로 겁이 많고 숨는 것을 좋아함. 안전한 공간에서만 활동함.,효자동물병원,전라북도 전주시 완산구 백제대로 121 (효자동1가) ,063-224-6672,보호중,새끼,cat
4.45464E+14,한국 고양이,2026(60일미만)(년생),F,N,호기심 왕성한 새끼로 활발하고 호기심이 왕성함. 장난감에 관심이 많음.,효자동물병원,전라북도 전주시 완산구 백제대로 121 (효자동1가) ,063-224-6672,보호중,새끼,cat
4.45464E+14,한국 고양이,2026(60일미만)(년생),F,N,어린 나이에도 낯선 사람을 경계하나 익숙해지면 애교가 많음. 혼자 노는 것을 즐김.,효자동물병원,전라북도 전주시 완산구 백제대로 121 (효자동1가) ,063-224-6672,보호중,새끼,cat
4.45464E+14,말티즈,2020(년생),M,Y,순하고 활발함,효자동물병원,전라북도 전주시 완산구 백제대로 121 (효자동1가) ,063-224-6672,종료(반환),성체,dog
4.45464E+14,한국 고양이,2026(60일미만)(년생),F,N,호기심 왕성한 새끼로 조용하고 차분함. 보호자 곁에 있는 것을 좋아함.,효자동물병원,전라북도 전주시 완산구 백제대로 121 (효자동1가) ,063-224-6672,보호중,새끼,cat
4.44568E+14,기타축종,2026(년생),M,U,"순함, 사람 잘따름,광견병 백신 완료(2026/03/30)",당진시동물보호소,충청남도 당진시 고대면 삼포길 180  ,041-356-8210,종료(반환),새끼,dog
4.44568E+14,믹스견,2025(년생),M,U,어린 나이에도 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,당진시동물보호소,충청남도 당진시 고대면 삼포길 180  ,041-356-8210,종료(자연사),새끼,dog
4.44568E+14,프렌치 불독,2018(년생),M,N,"순함, 보호소 주차장에 유기,남색 보라색 리드줄 착용",당진시동물보호소,충청남도 당진시 고대면 삼포길 180  ,041-356-8210,보호중,노령,dog
4.44568E+14,믹스견,2025(년생),F,U,순함,당진시동물보호소,충청남도 당진시 고대면 삼포길 180  ,041-356-8210,종료(반환),새끼,dog
4.44462E+14,믹스견,2024(년생),M,N,순하고 얌전함,최동물병원,충청남도 태안군 태안읍 남문리 504-6,041-672-0346,보호중,성체,dog
4.44462E+14,믹스견,2026(년생),M,N,겁이 많음,최동물병원,충청남도 태안군 태안읍 남문리 504-6,041-672-0346,보호중,새끼,dog
4.44462E+14,믹스견,2026(년생),M,N,겁이 많음,최동물병원,충청남도 태안군 태안읍 남문리 504-6,041-672-0346,보호중,새끼,dog
4.44462E+14,믹스견,2026(년생),F,N,겁이 많음,최동물병원,충청남도 태안군 태안읍 남문리 504-6,041-672-0346,보호중,새끼,dog
4.44461E+14,동경견,2026(60일미만)(년생),F,U,(입양전제 임시보호중) 빨강 목줄. 곰돌이 같음. 수줍지만 부르면 다가와서 애교부림,예산임시동물보호센터,충청남도 예산군 예산읍 군청로 22  ,041-339-7838,보호중,새끼,dog
4.44449E+14,푸들,2017(년생),M,Y,"칩있음, 반복유실견, x-ray상 좌측후지 대퇴골두 탈구, 매우 순함",천안시 동물보호센터,"충청남도 천안시 동남구 목천읍 충절로 577  문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)",010-5913-5119,종료(반환),노령,dog
4.43571E+14,포메라니안,2016(년생),M,Y,나이가 들었지만 호기심이 왕성하고 에너지가 넘침. 낯선 사람에게도 쉽게 다가감.,반려동물보호센터,충청북도 청주시 흥덕구 강내면 서부로 411-23  청주시 반려동물 보호센터,043-201-2298,보호중,노령,dog
4.43571E+14,믹스견,2022(년생),F,U,"쇠목줄 + 하늘색 하네스, 코코아색 옷과 목도리 착용, 통통함, 겁이 매우 많아 으르릉 거림",반려동물보호센터,충청북도 청주시 흥덕구 강내면 서부로 411-23  청주시 반려동물 보호센터,043-201-2298,종료(반환),성체,dog
4.43557E+14,믹스견,2023(년생),M,U,겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,가정견훈련소,충청북도 증평군 도안면 입장길 239  ,010-3169-1151,보호중,성체,dog
4.43447E+14,믹스견,2023(년생),F,N,성격이 온순한 편입니다,음성군 동물보호센터,충청북도 음성군 삼성면 대금로 715-5  ,043-877-3081,보호중,성체,dog
4.43443E+14,코카 스파니엘,2016(년생),M,Y,"[관리번호083] 이원면 개심리에서 발견, 순함",옥천동물병원,"충청북도 옥천군 옥천읍 삼금로 53 (옥천읍, 동물병원) 옥천동물병원",010-8843-8844,보호중,노령,dog
4.4344E+14,믹스견,2026(년생),M,N,3개월추정 온순함,제천시 동물보호센터,충청북도 제천시 금성면 적성로8길 51 (금성면) ,043-647-0059,보호중,새끼,dog
4.43439E+14,믹스견,2024(년생),M,U,"길거리배회, 겁있고 순함,사상충음성",충주시동물보호센터,충청북도 충주시 중앙탑면 일곱실길 70 (중앙탑면) ,043-851-3168,보호중,성체,dog
4.42434E+14,믹스견,2023(년생),F,N,독립적이고 자기 의사 표현이 강함. 한 번 마음을 열면 충실함.,고성군 동물보호센터,강원특별자치도 고성군 간성읍 진부령로 2768-10  ,033-680-4173,보호중,성체,dog
4.42434E+14,믹스견,2023(년생),M,N,순함.,고성군 동물보호센터,강원특별자치도 고성군 간성읍 진부령로 2768-10  ,033-680-4173,보호중,성체,dog
4.42434E+14,믹스견,2026(60일미만)(년생),M,N,귀엽고 순함,고성군 동물보호센터,강원특별자치도 고성군 간성읍 진부령로 2768-10  ,033-680-4172,보호중,새끼,dog
4.42434E+14,믹스견,2026(60일미만)(년생),F,N,귀엽고 순함,고성군 동물보호센터,강원특별자치도 고성군 간성읍 진부령로 2768-10  ,033-680-4172,보호중,새끼,dog
4.42434E+14,믹스견,2026(60일미만)(년생),M,N,귀엽고 순함,고성군 동물보호센터,강원특별자치도 고성군 간성읍 진부령로 2768-10  ,033-680-4172,보호중,새끼,dog
4.42434E+14,믹스견,2026(60일미만)(년생),F,N,귀엽고 순함,고성군 동물보호센터,강원특별자치도 고성군 간성읍 진부령로 2768-10  ,033-680-4172,보호중,새끼,dog
4.42432E+14,믹스견,2020(년생),M,U,사람을 좋아하고 잘 따름,양구군유기동물보호소,강원도 양구군 국토정중앙면 삼팔선로 680  유기동물보호소,033-480-7781,보호중,성체,dog
4.42431E+14,믹스견,2023(년생),F,U,매우 온순하며 사람을 좋아함.,화천군농업기술센터,강원도 화천군 상서면 영서로 6387-9  화천농업기술센터,033-440-2941,보호중,성체,dog
4.42431E+14,믹스견,2023(년생),M,U,매우 온순하며 사람을 좋아함.,화천군농업기술센터,강원도 화천군 상서면 영서로 6387-9  화천농업기술센터,033-440-2941,보호중,성체,dog
4.4243E+14,믹스견,2022(년생),M,U,경계심이 있으며 순함,철원군,강원도 철원군 동송읍 장흥로 311  ,033-450-5394,보호중,성체,dog
4.4243E+14,믹스견,2021(년생),Q,U,경계심이 심하며 입질함,철원군,강원도 철원군 동송읍 장흥로 311  ,033-450-5394,보호중,성체,dog
4.4243E+14,믹스견,2023(년생),F,U,경계심이 엄청 심함,철원군,강원도 철원군 동송읍 장흥로 311  ,033-450-5394,보호중,성체,dog
4.42423E+14,기타축종,2025(년생),Q,N,어린 나이에도 겁이 많으나 천천히 적응함. 예민한 편.,속초시유기동물보호소,강원도 속초시 하도문길 103 (대포동) ,033-636-2519,보호중,새끼,dog
4.41554E+14,라브라도 리트리버,2024(년생),M,N,"3-21, 칩없음, 목줄착용, 산만한 덩치에 온순한 성격, 힘이 좋음",광주TNR동물병원초월,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,031-798-7581,보호중,성체,dog
4.41554E+14,믹스견,2024(년생),F,N,예민하고 낯선 사람을 경계함. 혼자만의 공간을 선호함.,광주TNR동물병원초월,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,031-798-7581,보호중,성체,dog
4.41553E+14,믹스견,2026(년생),F,N,겁 많은 귀여운 아기강아지/겁은 많지만 만지면 가만히 있음/칩 없음,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,새끼,dog
4.41553E+14,시츄,2022(년생),M,U,순하고 사람 좋아하는 귀여운 시츄 추정/칩 없음,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,성체,dog
4.41553E+14,믹스견,2026(년생),F,N,겁이 엄청 많은 1살 미만의 검정 믹스견/곰 같은 외모/다리 짧은편/귀여움,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,새끼,dog
