desertionNo,kindNm,age,sexCd,neuterYn,specialMark,careNm,careAddr,careTel,processState,age_group,species,mbti_label,filename
446856457848602.0,진도견,2021(년생),F,Y,규칙적이고 얌전한 성격. 규칙을 잘 따름.,인천광역시 동물보호센터,인천광역시 남동구 구월동 1138,032-440-5961,보호중,성체,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/290168529919422787.jpg
405906541331794.0,슈나우져,2016(년생),M,Y,나이가 있지만 친화력이 좋고 온화함. 겁이 약간 있으나 금방 적응함.,울산광역시 동물보호센터,울산광역시 북구 호계동 산4-1,052-229-8131,종료(반환),노령,dog,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/363690507314412047.jpg
495902862493239.0,한국 고양이,2019(년생),M,Y,활발한 성체로 순하고 사교적임. 에너지가 넘침.,전라북도 동물보호센터,전라북도 전주시 완산구 동서학동 894-11,063-278-0201,보호중,성체,cat,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/871256408908021482.jpg
492654788349127.0,보더콜리,2023(년생),M,Y,충성심이 강하고 주인에게 헌신적임. 혼자만의 공간을 선호함.,전라남도 동물보호센터,전라남도 무안군 삼향면 남악3로 38,061-286-6861,보호중,성체,dog,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/493265246702432824.jpg
418258521088242.0,스피츠,2026(년생),F,Y,어린 나이에도 영리하고 독립적임. 신뢰가 쌓이면 충실하게 따름.,울산광역시 동물보호센터,울산광역시 북구 호계동 산4-1,052-229-8131,종료(반환),새끼,dog,INTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/257486604429953255.jpg
442793496412875.0,포메라니안,2026(60일미만)(년생),M,N,아직 어리지만 행동력이 있고 순함. 에너지가 넘침.,창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동),055-225-5701,보호중,새끼,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/754562502420926531.jpg
413699353452949.0,비숑프리제,2022(년생),F,Y,체계적이고 온순함. 믿음직함.,전라북도 동물보호센터,전라북도 전주시 완산구 동서학동 894-11,063-278-0201,종료(반환),성체,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/003638029277610026[3].jpg
436656837720089.0,말티즈,2026(년생),F,N,호기심 왕성한 새끼로 독립적이고 자기 의사 표현이 강함. 익숙해지면 장난기를 보임.,부산광역시 동물보호센터,부산광역시 강서구 대저2동 2167,051-971-1578,보호중,새끼,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/340934753524417667.jpg
429089925784818.0,래브라도 리트리버,2011(년생),F,N,나이에 비해 꼼꼼하고 독립적임. 낯선 사람에게는 경계심이 강함.,전라북도 동물보호센터,전라북도 전주시 완산구 동서학동 894-11,063-278-0201,보호중,노령,dog,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/769008463058531156.jpg
445680632019019.0,포메라니안,2019(년생),M,N,생동감 넘치고 장난스러움. 주변을 즐겁게 만듦.,경상남도 동물보호센터,경상남도 진주시 가좌동 936,055-254-4151,보호중,성체,dog,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/596765929667149639.jpg
437993061985990.0,허스키,2026(년생),F,N,탐구심 왕성한 새끼로 현실적이고 조용함. 익숙한 환경에서 안정적임.,창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동),055-225-5701,종료(반환),새끼,dog,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/167019961006456538[5].jpg
472371868287571.0,스코티시폴드,2023(년생),Q,Y,도전적이고 탐색하기를 즐김. 지적 자극을 즐김.,대전광역시 동물보호센터,대전광역시 유성구 외삼동 540,042-270-0971,종료(반환),성체,cat,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/307557861658413009.jpg
451906554279339.0,포메라니안,2023(년생),M,Y,주체적이고 학습 능력이 뛰어남. 사람을 매우 좋아하고 붙임성이 있음.,인천광역시 동물보호센터,인천광역시 남동구 구월동 1138,032-440-5961,보호중,성체,dog,ENTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/146169047610296544[1].jpg
494133006235026.0,말티즈,2023(년생),F,N,관찰력이 뛰어나고 예민함. 자기 방식대로 행동함.,울산광역시 동물보호센터,울산광역시 북구 호계동 산4-1,052-229-8131,보호중,성체,dog,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/191317227178059310.jpg
490324700259130.0,래브라도 리트리버,2026(60일미만)(년생),M,U,독립적이고 조용함. 행동하기 전에 충분히 살핌.,부산광역시 동물보호센터,부산광역시 강서구 대저2동 2167,051-971-1578,종료(반환),새끼,dog,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/502653664805431139.jpg
484241898681843.0,진도견,2023(년생),F,Y,주체적이고 학습 능력이 뛰어남. 사람을 좋아하고 자신감이 있음.,경상북도 동물보호센터,경상북도 구미시 산동면 봉곡리 1,054-440-3690,보호중,성체,dog,ENTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/309007379499944574.jpg
416393567055343.0,말티즈,2021(년생),M,N,건강하고 상냥하고 사람을 잘 따름. 누구와도 잘 지냄.,제주특별자치도 동물보호센터,제주특별자치도 제주시 애월읍 광령리 2528-1,064-728-3672,보호중,성체,dog,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/502671534557404499[1].jpg
478212211003265.0,골든 리트리버,2014(년생),F,Y,나이에 비해 도구적이고 독립적임. 독립적으로 행동함.,창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동),055-225-5701,보호중,노령,dog,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/977368958867652335[2].jpg
419754055157045.0,치와와,2026(년생),F,Y,아직 어리지만 호기심 왕성하고 도전적임. 다양한 자극을 즐김.,경기도 의정부 동물보호센터,경기도 의정부시 금오동 산56-1,031-829-5481,보호중,새끼,dog,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/434948159882687443.jpg
464787924477174.0,슈나우져,2010(년생),F,N,나이가 있지만 새로운 것에 흥미를 보이고 활발함. 에너지가 넘침.,울산광역시 동물보호센터,울산광역시 북구 호계동 산4-1,052-229-8131,보호중,노령,dog,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/679942061376982376[5].jpg
410205125028658.0,믹스묘,2026(년생),F,Y,조용하고 예술적 감각이 있음. 천천히 신뢰를 쌓으면 잘 따름.,울산광역시 동물보호센터,울산광역시 북구 호계동 산4-1,052-229-8131,종료(반환),새끼,cat,ISFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/544281585614133352.jpg
440975474691170.0,한국 고양이,2024(년생),F,N,카리스마 있고 영리함. 낯선 환경에도 호기심이 많음.,충청북도 동물보호센터,충청북도 청주시 흥덕구 오송읍 오송생명로 187,043-220-5361,종료(자연사),성체,cat,ENTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/272820400938083491[2].jpg
432420578830003.0,래브라도 리트리버,2024(년생),M,Y,조용하고 자기만의 방식을 고수함. 조용히 곁에 있는 것을 좋아함.,경상남도 동물보호센터,경상남도 진주시 가좌동 936,055-254-4151,보호중,성체,dog,ISFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/210364849366320097.jpg
425483780833498.0,푸들,2020(년생),M,Y,현실적이고 조용함. 독립적으로 행동함.,서울특별시 동물보호센터,서울특별시 마포구 상암동 481-6,02-304-8308,보호중,성체,dog,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/026032641859307520.jpg
472264574052224.0,요크셔테리어,2011(년생),M,N,고령이지만 내성적이고 온화함. 천천히 신뢰를 쌓으면 잘 따름.,강원도 동물보호센터,강원도 원주시 문막읍 건등리 391,033-749-3435,종료(반환),노령,dog,ISFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/242442533577039007.jpg
499166136998790.0,슈나우져,2026(년생),F,N,호기심 왕성한 새끼로 쾌활하고 장난기 가득함. 주변을 즐겁게 만듦.,대전광역시 동물보호센터,대전광역시 유성구 외삼동 540,042-270-0971,보호중,새끼,dog,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/643738167474276855.jpg
426819516089310.0,허스키,2024(년생),F,N,내성적이고 감수성이 풍부함. 신뢰가 쌓이면 애정 표현을 함.,경상남도 동물보호센터,경상남도 진주시 가좌동 936,055-254-4151,보호중,성체,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/686010181501108377.jpg
457436233406790.0,비숑프리제,2022(년생),M,N,예민하고 낯선 사람을 경계함. 낯선 사람에게는 경계심이 강함.,전라북도 동물보호센터,전라북도 전주시 완산구 동서학동 894-11,063-278-0201,종료(자연사),성체,dog,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/833424579727336549.jpg
432031095764568.0,믹스견,2024(년생),F,Y,독립적이고 자기 의사 표현이 강함. 신뢰가 쌓이면 충실하게 따름.,강원도 동물보호센터,강원도 원주시 문막읍 건등리 391,033-749-3435,종료(반환),성체,dog,INTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/993589543855556731.jpg
470846268280549.0,아비시니안,2024(년생),M,Y,활발하고 애교가 많음. 놀이를 통해 유대감을 쌓음.,함양군 동물보호센터,경상남도 함양군 함양읍 함양남서로 996-76,055-960-8143,종료(반환),성체,cat,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/625921481004332875.jpg
494533651531214.0,요크셔테리어,2019(년생),M,Y,도전적이고 탐색하기를 즐김. 다양한 자극을 즐김.,강원도 동물보호센터,강원도 원주시 문막읍 건등리 391,033-749-3435,보호중,성체,dog,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/829879086865146601.jpg
472034604429760.0,믹스견,2026(년생),Q,Y,아직 어리지만 사교적이고 즐거움을 추구함. 사람과 함께할 때 가장 행복함.,울산광역시 동물보호센터,울산광역시 북구 호계동 산4-1,052-229-8131,보호중,새끼,dog,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/173863556315593041.jpg
420292529718259.0,치와와,2021(년생),F,Y,즉흥적이고 순함. 에너지가 넘침.,함양군 동물보호센터,경상남도 함양군 함양읍 함양남서로 996-76,055-960-8143,보호중,성체,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/431388830758978114[5].jpg
474174828607506.0,허스키,2021(년생),M,Y,활발한 성체로 사람을 잘 따르고 온순함. 훈련에 잘 반응함.,남해군동물보호센터,경상남도 남해군 이동면 남해대로 2449,055-860-3974,종료(반환),성체,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/459406091619655578.jpg
416319833371894.0,시츄,2026(년생),M,U,겁이 많고 소심한 편. 안정적인 환경을 선호함.,대전광역시 동물보호센터,대전광역시 유성구 외삼동 540,042-270-0971,보호중,새끼,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/655543657980972990.jpg
489509149495876.0,말티즈,2022(년생),M,Y,예민하고 낯선 사람을 경계함. 자기 공간이 중요함.,창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동),055-225-5701,종료(반환),성체,dog,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/812245213603906871[5].jpg
457999936489473.0,한국 고양이,2026(년생),M,N,독립성이 강하고 영리함. 한 번 마음을 열면 충실함.,대전광역시 동물보호센터,대전광역시 유성구 외삼동 540,042-270-0971,보호중,새끼,cat,INTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/962312599899663953.jpg
434213036806879.0,기타,2022(년생),M,Y,활발한 성체로 원칙을 중시하고 헌신적임. 믿을 수 있는 환경에서 안정을 찾음.,대전광역시 동물보호센터,대전광역시 유성구 외삼동 540,042-270-0971,보호중,성체,dog,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/151243495299084777.jpg
470894983639159.0,한국 고양이,2022(년생),F,N,건강하고 탐구심이 강하고 에너지가 넘침. 에너지가 넘침.,경기도 동물보호센터,경기도 수원시 권선구 오목천동 520,031-220-7471,보호중,성체,cat,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/814034845453679326[3].jpg
478677129598648.0,아비시니안,2021(년생),M,Y,섬세하고 감수성이 깊음. 혼자 노는 것을 즐김.,부산광역시 동물보호센터,부산광역시 강서구 대저2동 2167,051-971-1578,종료(반환),성체,cat,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/314560604577990944.jpg
464022066901079.0,기타,2020(년생),M,N,애교가 넘치고 에너지가 넘침. 누구와도 잘 어울림.,창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동),055-225-5701,보호중,성체,cat,ENFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/982689334864970350.jpg
467901457113475.0,아비시니안,2026(60일미만)(년생),F,Y,탐구심 왕성한 새끼로 소심하지만 따뜻함. 천천히 적응함.,경기도 의정부 동물보호센터,경기도 의정부시 금오동 산56-1,031-829-5481,보호중,새끼,cat,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/919429837416416465.jpg
481130974676741.0,기타,2022(년생),F,Y,조심스러운 편이고 소심함. 안전한 환경에서 잘 적응함.,울산광역시 동물보호센터,울산광역시 북구 호계동 산4-1,052-229-8131,보호중,성체,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/907183016574815743[2].jpg
450730127358582.0,아비시니안,2026(60일미만)(년생),M,N,붙임성이 좋고 애교가 많음. 사람을 매우 좋아함.,경기도 동물보호센터,경기도 수원시 권선구 오목천동 520,031-220-7471,종료(반환),새끼,cat,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/228085762362391613.jpg
426452569384095.0,포메라니안,2020(년생),F,Y,역동적이고 순함. 사람을 잘 따름.,강원도 동물보호센터,강원도 원주시 문막읍 건등리 391,033-749-3435,보호중,성체,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/557284152083759982.jpg
